"Gene ID","GE Number","Taxa ID","Species","Kingdom","Column found"
"49","GE1099","655817","Escherichia coli ABU 83972","bacteria","nt.Taxa"
"49","GE1099","481805","Escherichia coli ATCC 8739","bacteria","nt.Taxa"
"49","GE1099","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"49","GE1099","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"49","GE1099","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"49","GE1099","199310","Escherichia coli CFT073","bacteria","nt.Taxa"
"49","GE1099","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"49","GE1099","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"49","GE1099","585397","Escherichia coli ED1a","bacteria","nt.Taxa"
"49","GE1099","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"49","GE1099","331112","Escherichia coli HS","bacteria","nt.Taxa"
"49","GE1099","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"49","GE1099","591946","Escherichia coli LF82","bacteria","nt.Taxa"
"49","GE1099","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"49","GE1099","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"49","GE1099","444450","Escherichia coli O157:H7 str. EC4115","bacteria","nt.Taxa"
"49","GE1099","386585","Escherichia coli O157:H7 str. Sakai","bacteria","nt.Taxa"
"49","GE1099","544404","Escherichia coli O157:H7 str. TW14359","bacteria","nt.Taxa"
"49","GE1099","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"49","GE1099","701177","Escherichia coli O55:H7 str. CB9615","bacteria","nt.Taxa"
"49","GE1099","685038","Escherichia coli O83:H1 str. NRG 857C","bacteria","nt.Taxa"
"49","GE1099","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"49","GE1099","439855","Escherichia coli SMS-3-5","bacteria","nt.Taxa"
"49","GE1099","316385","Escherichia coli str. K-12 substr. DH10B","bacteria","nt.Taxa"
"49","GE1099","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"49","GE1099","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"49","GE1099","316407","Escherichia coli str. K-12 substr. W3110","bacteria","patnt.Taxa"
"49","GE1099","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"49","GE1099","566546","Escherichia coli W","bacteria","nt.Taxa"
"49","GE1099","585054","Escherichia fergusonii ATCC 35469","bacteria","nt.Taxa"
"49","GE1099","623","Shigella flexneri","bacteria","patnt.Taxa"
"49","GE1099","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"49","GE1099","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"49","GE1099","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"49","GE1099","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"49","GE1099","624","Shigella sonnei","bacteria","patnt.Taxa"
"49","GE1099","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"758","GE475940","1902","Streptomyces coelicolor","bacteria","patnt.Taxa"
"1867","GE486446","11827","Human endogenous retrovirus","virus","nt.Taxa"
"2165","GE489180","520","Bordetella pertussis","bacteria","patnt.Taxa"
"2825","GE494538","693973","Shewanella baltica OS678","bacteria","nt.Taxa"
"3229","GE497996","11827","Human endogenous retrovirus","virus","patnt.Taxa"
"3628","GE501455","5671","Leishmania infantum","protozoa","nt.Taxa"
"3628","GE501455","287","Pseudomonas aeruginosa","bacteria","patnt.Taxa"
"4030","GE505003","507873","Cholamonas cyrtodiopsidis","protozoa","nt.Taxa"
"4030","GE505003","5741","Giardia intestinalis","protozoa","nt.Taxa"
"4030","GE505003","184922","Giardia lamblia ATCC 50803","protozoa","nt.Taxa"
"4030","GE505003","5762","Naegleria gruberi","protozoa","nt.Taxa"
"4513","GE509637","213810","Ruminococcus sp. 18P13","bacteria","nt.Taxa"
"5339","GE516913","89382","Multiple sclerosis associated retrovirus element","retrovirus","nt.Taxa"
"5595","GE519044","333760","Human papillomavirus type 16","virus","patnt.Taxa"
"5595","GE519044","94289","Sterkiella histriomuscorum","protist","nt.Taxa"
"6100","GE523540","5671","Leishmania infantum","protozoa","nt.Taxa"
"7142","GE53114","11033","Semliki forest virus","virus","patnt.Taxa"
"7278","GE53184","1773","Mycobacterium tuberculosis","bacteria","patnt.Taxa"
"7278","GE53184","37329","Nocardia farcinica","bacteria","patnt.Taxa"
"7278","GE53184","1902","Streptomyces coelicolor","bacteria","patnt.Taxa"
"7522","GE53300","5478","Candida glabrata","yeast","nt.Taxa"
"7522","GE53300","284593","Candida glabrata CBS 138","yeast","nt.Taxa"
"7522","GE53300","31271","Plasmodium chabaudi chabaudi","protozoa","nt.Taxa"
"7522","GE53300","5851","Plasmodium knowlesi strain H","protozoa","nt.Taxa"
"8529","GE53798","813","Chlamydia trachomatis","bacteria","patnt.Taxa"
"8534","GE53801","1902","Streptomyces coelicolor","bacteria","patnt.Taxa"
"8555","GE53810","206156","Bovine enteric calicivirus","virus","nt.Taxa"
"8706","GE53885","5478","Candida glabrata","yeast","nt.Taxa"
"8706","GE53885","284593","Candida glabrata CBS 138","yeast","nt.Taxa"
"9238","GE541560","505711","Andalucia godoyi","protozoa","nt.Taxa"
"9238","GE541560","444705","Andalucia incarcerata","protozoa","nt.Taxa"
"9238","GE541560","646463","Gymnophrys sp. ATCC 50923","protozoa","nt.Taxa"
"9238","GE541560","81824","Monosiga brevicollis","protozoa","nt.Taxa"
"9238","GE541560","431895","Monosiga brevicollis MX1","protozoa","nt.Taxa"
"9238","GE541560","222925","Proterospongia sp. ATCC 50818","protozoa","nt.Taxa"
"9238","GE541560","334868","Salpingoeca amphoridium","protozoa","nt.Taxa"
"9238","GE541560","473817","Savillea micropora","protozoa","nt.Taxa"
"9238","GE541560","137419","Trimastix marina","protozoa","nt.Taxa"
"9238","GE541560","459534","Volkanus costatus","protozoa","nt.Taxa"
"9540","GE54322","164546","Cupriavidus taiwanensis","bacteria","nt.Taxa"
"9540","GE54322","398580","Dinoroseobacter shibae DFL 12","protozoa","nt.Taxa"
"9540","GE54322","391165","Granulibacter bethesdensis CGDNIH1","bacteria","nt.Taxa"
"9540","GE54322","290400","Jannaschia sp. CCS1","bacteria","nt.Taxa"
"9540","GE54322","279238","Novosphingobium aromaticivorans DSM 12444","bacteria","nt.Taxa"
"9540","GE54322","381666","Ralstonia eutropha H16","bacteria","nt.Taxa"
"9540","GE54322","1061","Rhodobacter capsulatus","bacteria","nt.Taxa"
"9540","GE54322","272942","Rhodobacter capsulatus SB 1003","bacteria","nt.Taxa"
"9540","GE54322","269796","Rhodospirillum rubrum ATCC 11170","bacteria","nt.Taxa"
"9540","GE54322","246200","Ruegeria pomeroyi DSS-3","bacteria","nt.Taxa"
"9540","GE54322","292414","Ruegeria sp. TM1040","bacteria","nt.Taxa"
"9540","GE54322","452662","Sphingobium japonicum UT26S","bacteria","nt.Taxa"
"9540","GE54322","392499","Sphingomonas wittichii RW1","bacteria","nt.Taxa"
"9540","GE54322","317655","Sphingopyxis alaskensis RB2256","bacteria","nt.Taxa"
"9775","GE54451","287","Pseudomonas aeruginosa","bacteria","patnt.Taxa"
"10266","GE54709","353151","Cryptosporidium hominis TU502","protozoa ","nt.Taxa"
"10266","GE54709","353152","Cryptosporidium parvum Iowa II","protozoa ","nt.Taxa"
"10408","GE54783","5671","Leishmania infantum","protozoa","nt.Taxa"
"10408","GE54783","435258","Leishmania infantum JPCM5","protozoa","nt.Taxa"
"10408","GE54783","347515","Leishmania major strain Friedlin","protozoa","nt.Taxa"
"11071","GE55125","4959","Debaryomyces hansenii","yeast","nt.Taxa"
"11071","GE55125","284592","Debaryomyces hansenii CBS767","yeast","nt.Taxa"
"11071","GE55125","431895","Monosiga brevicollis MX1","protozoa","nt.Taxa"
"12305","GE55757","266265","Burkholderia xenovorans LB400","bacteria","nt.Taxa"
"12305","GE55757","237561","Candida albicans SC5314","yeast","nt.Taxa"
"12305","GE55757","294747","Candida tropicalis MYA-3404","yeast","nt.Taxa"
"12305","GE55757","28985","Kluyveromyces lactis","yeast","nt.Taxa"
"12305","GE55757","284590","Kluyveromyces lactis NRRL Y-1140","yeast","nt.Taxa"
"12305","GE55757","446","Legionella pneumophila","bacteria","nt.Taxa"
"12305","GE55757","423212","Legionella pneumophila 2300/99 Alcoy","bacteria","nt.Taxa"
"12305","GE55757","400673","Legionella pneumophila str. Corby","bacteria","nt.Taxa"
"12305","GE55757","379508","Lodderomyces elongisporus NRRL YB-4239","yeast","nt.Taxa"
"12305","GE55757","547559","Natrialba magadii ATCC 43099","bacteria","nt.Taxa"
"12305","GE55757","436907","Vanderwaltozyma polyspora DSM 70294","yeast","nt.Taxa"
"12305","GE55757","391735","Verminephrobacter eiseniae EF01-2","bacteria","nt.Taxa"
"12475","GE558389","5671","Leishmania infantum","protozoa","nt.Taxa"
"12690","GE559433","126793","Plasmodium vivax SaI-1","protozoa","nt.Taxa"
"13266","GE562418","423536","Perkinsus marinus ATCC 50983","protozoa","nt.Taxa"
"13266","GE562418","5949","Stylonychia lemnae","protozoa","nt.Taxa"
"13700","GE564810","306","Pseudomonas sp.","bacteria","patnt.Taxa"
"14338","GE568338","431895","Monosiga brevicollis MX1","protozoa","nt.Taxa"
"14339","GE56834","680525","Influenza A virus (A/avian/New Jersey/437109/2006(H5N2))","virus","nt.Taxa"
"14339","GE56834","680534","Influenza A virus (A/chicken/New York/439236/2006(H5N2))","virus","nt.Taxa"
"14339","GE56834","680535","Influenza A virus (A/chicken/Pennsylvania/446080-7/2006(H5N2))","virus","nt.Taxa"
"14339","GE56834","680546","Influenza A virus (A/duck/New York/440409/2006(H5N2))","virus","nt.Taxa"
"14339","GE56834","680547","Influenza A virus (A/duck/New York/440410/2006(H5N2))","virus","nt.Taxa"
"14339","GE56834","675017","Influenza A virus (A/duck/Pennsylvania/446080-6/2006(H5N2))","virus","nt.Taxa"
"14339","GE56834","675018","Influenza A virus (A/duck/Pennsylvania/446080-7/2006(H5N2))","virus","nt.Taxa"
"14426","GE568820","290402","Clostridium beijerinckii NCIMB 8052","bacteria","nt.Taxa"
"14467","GE569065","31271","Plasmodium chabaudi chabaudi","protozoa","nt.Taxa"
"15635","GE57537","562","Escherichia coli","bacteria","patnt.Taxa"
"16009","GE57731","216432","Croceibacter atlanticus HTCC2559","bacteria","nt.Taxa"
"16009","GE57731","313603","Maribacter sp. HTCC2170","bacteria","nt.Taxa"
"16086","GE577703","11908","Human T-lymphotropic virus 1","virus","nt.Taxa"
"16131","GE57794","651822","Synergistetes bacterium SGP1","bacteria","nt.Taxa"
"16707","GE58084","11320","Influenza A virus","virus","patnt.Taxa"
"17374","GE58458","11080","St. Louis encephalitis virus","virus","nt.Taxa"
"17540","GE585465","29494","Vibrio furnissii","bacteria","nt.Taxa"
"17540","GE585465","903510","Vibrio furnissii NCTC 11218","bacteria","nt.Taxa"
"17647","GE58608","593117","Thermococcus gammatolerans EJ3","bacteria","nt.Taxa"
"17647","GE58608","69014","Thermococcus kodakarensis KOD1","bacteria","nt.Taxa"
"17647","GE58608","69014","Thermococcus kodakarensis KOD1","bacteria","patnt.Taxa"
"17933","GE58773","352454","Human endogenous retrovirus FRD","virus","patnt.Taxa"
"18141","GE58892","412133","Trichomonas vaginalis G3","protozoa","nt.Taxa"
"18391","GE59038","333760","Human papillomavirus type 16","virus","patnt.Taxa"
"18672","GE59200","309800","Haloferax volcanii DS2","bacteria","nt.Taxa"
"18979","GE59371","404589","Anaeromyxobacter sp. Fw109-5","bacteria","nt.Taxa"
"19152","GE59467","10804","Adeno-associated virus - 2","virus","patnt.Taxa"
"19404","GE59612","244","Planomicrobium okeanokoites","bacteria","patnt.Taxa"
"19431","GE59624","382638","Helicobacter acinonychis str. Sheeba","bacteria","nt.Taxa"
"19431","GE59624","210","Helicobacter pylori","bacteria","patnt.Taxa"
"19431","GE59624","85962","Helicobacter pylori 26695","bacteria","nt.Taxa"
"19431","GE59624","869727","Helicobacter pylori 908","bacteria","nt.Taxa"
"19431","GE59624","592205","Helicobacter pylori B38","bacteria","nt.Taxa"
"19431","GE59624","693745","Helicobacter pylori B8","bacteria","nt.Taxa"
"19431","GE59624","563041","Helicobacter pylori G27","bacteria","nt.Taxa"
"19431","GE59624","85963","Helicobacter pylori J99","bacteria","nt.Taxa"
"19431","GE59624","570508","Helicobacter pylori P12","bacteria","nt.Taxa"
"19431","GE59624","765962","Helicobacter pylori SJM180","bacteria","nt.Taxa"
"19572","GE59705","562","Escherichia coli","bacteria","patnt.Taxa"
"19639","GE59745","10335","Human herpesvirus 3","virus","patnt.Taxa"
"19701","GE59783","81824","Monosiga brevicollis","protozoa","nt.Taxa"
"19701","GE59783","4952","Yarrowia lipolytica","yeast","nt.Taxa"
"19701","GE59783","284591","Yarrowia lipolytica CLIB122","yeast","nt.Taxa"
"19776","GE59823","11793","Cas NS-1 murine leukemia virus","virus","nt.Taxa"
"20051","GE59974","444705","Andalucia incarcerata","protozoa","nt.Taxa"
"20051","GE59974","5980","Colpoda inflata","protozoa","nt.Taxa"
"20075","GE59988","35270","Avian sarcoma virus 31","virus","nt.Taxa"
"20093","GE59998","322104","Scheffersomyces stipitis CBS 6054","yeast","nt.Taxa"
"20414","GE60175","196600","Vibrio vulnificus YJ016","bacteria","nt.Taxa"
"21594","GE611096","5833","Plasmodium falciparum","protozoa","nt.Taxa"
"21723","GE611895","11827","Human endogenous retrovirus","virus","patnt.Taxa"
"22871","GE618633","77133","uncultured bacterium","bacteria","nt.Taxa"
"23163","GE62044","312153","Polynucleobacter necessarius subsp. asymbioticus QLW-P1DMWA-1","bacteria","nt.Taxa"
"23431","GE62200","580049","Chlamydia trachomatis B/Jali20/OT","bacteria","nt.Taxa"
"23431","GE62200","672161","Chlamydia trachomatis B/TZ1A828/OT","bacteria","nt.Taxa"
"23431","GE62200","759363","Chlamydia trachomatis D-EC","bacteria","nt.Taxa"
"23431","GE62200","759364","Chlamydia trachomatis D-LC","bacteria","nt.Taxa"
"23431","GE62200","707187","Chlamydia trachomatis G/11074","bacteria","nt.Taxa"
"23431","GE62200","707186","Chlamydia trachomatis G/11222","bacteria","nt.Taxa"
"23431","GE62200","718219","Chlamydia trachomatis G/9301","bacteria","nt.Taxa"
"23431","GE62200","707185","Chlamydia trachomatis G/9768","bacteria","nt.Taxa"
"23540","GE622651","11632","Retroviridae","virus","nt.Taxa"
"24599","GE62898","431895","Monosiga brevicollis MX1","protozoa","nt.Taxa"
"25286","GE63299","45240","Human papillomavirus type 68","virus","nt.Taxa"
"25673","GE636928","45617","Human endogenous retrovirus K","virus","patnt.Taxa"
"26177","GE650951","319225","Chlorobium luteolum DSM 273","bacteria","nt.Taxa"
"27524","GE676473","36452","Stealth virus 1","virus","nt.Taxa"
"27524","GE676473","77041","Stealth virus 4","virus","nt.Taxa"
"28806","GE701256","10599","Human papillomavirus type 5b","virus","nt.Taxa"
"29061","GE706067","28285","Human adenovirus 5","virus","nt.Taxa"
"29405","GE712799","1902","Streptomyces coelicolor","bacteria","patnt.Taxa"
"31180","GE738340","77133","uncultured bacterium","bacteria","nt.Taxa"
"31726","GE746531","29388","Staphylococcus capitis","bacteria","nt.Taxa"
"31876","GE748352","224325","Archaeoglobus fulgidus DSM 4304","bacteria","nt.Taxa"
"32683","GE759719","1902","Streptomyces coelicolor","bacteria","patnt.Taxa"
"32827","GE762188","11827","Human endogenous retrovirus","virus","patnt.Taxa"
"33789","GE775990","727","Haemophilus influenzae","bacteria","nt.Taxa"
"34705","GE78965","562","Escherichia coli","bacteria","patnt.Taxa"
"34877","GE79068","505711","Andalucia godoyi","protozoa","nt.Taxa"
"34877","GE79068","32595","Babesia divergens","protozoa","nt.Taxa"
"34877","GE79068","75058","Bodo saltans","protozoa","nt.Taxa"
"34877","GE79068","2898","Cryptomonas paramecium","protozoa","nt.Taxa"
"34877","GE79068","101493","Entosiphon sulcatum","protozoa","nt.Taxa"
"34877","GE79068","192219","Heterocapsa arctica","protozoa","nt.Taxa"
"34877","GE79068","339963","Katablepharis japonica","protozoa","nt.Taxa"
"34877","GE79068","373023","Spumella-like flagellate 1031","protozoa","nt.Taxa"
"34877","GE79068","373001","Spumella-like flagellate JBNA45","protozoa","nt.Taxa"
"35218","GE79270","11099","Bovine viral diarrhea virus 1","virus","nt.Taxa"
"35314","GE793280","92652","Shrimp white spot syndrome virus","virus","nt.Taxa"
"35314","GE793280","92652","Shrimp white spot syndrome virus","virus","patnt.Taxa"
"35582","GE794845","216595","Pseudomonas fluorescens SBW25","bacteria","nt.Taxa"
"35797","GE79611","28282","Human adenovirus 12","virus","nt.Taxa"
"35898","GE796667","315750","Bacillus pumilus SAFR-032","bacteria","nt.Taxa"
"35927","GE79683","4896","Schizosaccharomyces pombe","yeast","nt.Taxa"
"35935","GE796885","45617","Human endogenous retrovirus K","virus","patnt.Taxa"
"35964","GE797030","220664","Pseudomonas fluorescens Pf-5","bacteria","nt.Taxa"
"36260","GE79868","135588","Histomonas meleagridis","protozoa","nt.Taxa"
"36260","GE79868","412030","Paramecium tetraurelia strain d4-2","protozoa","nt.Taxa"
"36506","GE80008","5660","Leishmania braziliensis","protozoa","nt.Taxa"
"36506","GE80008","1764","Mycobacterium avium","bacteria","patnt.Taxa"
"36506","GE80008","743081","uncultured marine bacterium MedDCM-OCT-S11-C95","bacteria","nt.Taxa"
"36731","GE80152","242541","Mayorella sp. JJP-2003","protozoa","nt.Taxa"
"36856","GE80224","4911","Kluyveromyces marxianus","yeast","nt.Taxa"
"36856","GE80224","5949","Stylonychia lemnae","protozoa","nt.Taxa"
"36909","GE80261","38289","Corynebacterium jeikeium","bacteria","patnt.Taxa"
"36909","GE80261","37329","Nocardia farcinica","bacteria","patnt.Taxa"
"36909","GE80261","1902","Streptomyces coelicolor","bacteria","patnt.Taxa"
"36979","GE80303","10533","Human adenovirus 1","virus","patnt.Taxa"
"38545","GE81249","10245","Vaccinia virus","virus","patnt.Taxa"
"38545","GE81249","502057","Vaccinia virus GLV-1h68","virus","nt.Taxa"
"38772","GE81388","10260","Avipoxvirus","virus","patnt.Taxa"
"39103","GE81597","66468","Heterocapsa triquetra","protozoa","nt.Taxa"
"39103","GE81597","187300","uncultured dinoflagellate","protozoa","nt.Taxa"
"39309","GE81723","11632","Retroviridae","virus","nt.Taxa"
"40148","GE822259","37329","Nocardia farcinica","bacteria","nt.Taxa"
"40205","GE822540","129526","HERV-H/env60","virus","nt.Taxa"
"41501","GE83015","5671","Leishmania infantum","protozoa","nt.Taxa"
"41615","GE83081","1902","Streptomyces coelicolor","bacteria","patnt.Taxa"
"42737","GE83753","37329","Nocardia farcinica","bacteria","patnt.Taxa"
"44741","GE84938","272558","Bacillus halodurans C-125","bacteria","nt.Taxa"
"45633","GE85448","10533","Human adenovirus 1","virus","nt.Taxa"
"45633","GE85448","10515","Human adenovirus 2","virus","patnt.Taxa"
"45633","GE85448","52275","Human adenovirus 37","virus","patnt.Taxa"
"45633","GE85448","28285","Human adenovirus 5","virus","nt.Taxa"
"45633","GE85448","28285","Human adenovirus 5","virus","patnt.Taxa"
"45633","GE85448","10534","Human adenovirus 6","virus","nt.Taxa"
"45633","GE85448","10534","Human adenovirus 6","virus","patnt.Taxa"
"45633","GE85448","129951","Human adenovirus C","virus","nt.Taxa"
"45633","GE85448","879186","Human adenovirus JJS-2010","virus","nt.Taxa"
"46082","GE85701","10566","Human papillomavirus","virus","nt.Taxa"
"46082","GE85701","10566","Human papillomavirus","virus","patnt.Taxa"
"46082","GE85701","337042","Human papillomavirus 18","virus","patnt.Taxa"
"46082","GE85701","333761","Human papillomavirus type 18","virus","nt.Taxa"
"46082","GE85701","333761","Human papillomavirus type 18","virus","patnt.Taxa"
"46082","GE85701","10593","Human papillomavirus type 45","virus","nt.Taxa"
"46173","GE85752","287","Pseudomonas aeruginosa","bacteria","patnt.Taxa"
"46173","GE85752","557722","Pseudomonas aeruginosa LESB58","bacteria","nt.Taxa"
